0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-620.3691,73.47886,8.460722,12.158344,-0.72419757,4.0135083,-10.027607,-9.534252,-4.2359443,3.8696673,-10.687705,0.52463055,-1.5702688,-0.53701574,0.95744807,0.46918678,-3.4320319,1.9646178,-2.7329028,-1.1837938,-4.562112,-0.20203868,-3.1173828,-2.1296697,-3.0451286,-0.48195973,-4.1104484,1.1098487,-1.4671247,-1.0914782,-1.8173809,1.3421621,1.6725984,3.159581,6.621749,7.888517,8.970043,7.6631207,4.170999,3.5166023,4
-518.65405,60.611458,-12.9112015,18.188543,4.342141,-7.292249,-9.574156,-14.505002,-9.075549,2.0313315,-11.738414,-0.1557606,-1.3216306,-0.79076844,-3.5425606,0.16981801,-7.1006765,2.2556484,-5.511003,-0.85210204,-6.5196543,2.6510851,-3.2267144,1.3978528,-1.798354,3.342863,-0.1809563,5.916943,1.8266541,2.5259767,1.6430138,0.99279106,1.3888683,3.310806,3.3415532,3.926913,2.2810159,-0.5762071,0.80286616,-0.98172414,4
-551.3918,67.39618,-16.904062,19.235332,4.971656,-5.9420056,-16.833014,-21.298649,-8.801564,6.7211533,-9.481225,0.62189645,-0.62314993,1.5306611,0.52794874,2.8903348,-5.2072763,-0.73019135,-3.9986613,-1.8150849,-5.196939,3.5803928,-4.7346807,0.8748046,-3.146279,4.0293984,-1.2882881,6.082577,4.3346004,2.9192932,1.9410326,1.8758922,5.7590547,4.439178,5.386914,3.661533,-0.20002925,1.140675,2.108965,0.9747816,4
-600.4187,59.332523,9.484271,19.397009,2.2546184,2.2718678,-11.156347,-11.394383,-4.5936685,2.5543036,-10.264482,1.4087621,-0.6518015,1.0552397,0.48707604,0.8929031,-4.0460706,0.137029,-2.8790572,-0.22625886,-5.5867124,1.4733987,-3.1956143,-2.4018247,-2.6451313,0.4711368,-4.3448043,3.1013865,-2.0533605,0.90618914,0.42009383,4.1822844,3.3618686,2.02898,3.6903446,2.7684784,4.628778,5.077149,5.054911,3.5340672,4
-586.84985,56.419613,2.1771164,20.543964,1.3525687,2.9924428,-7.9718523,-13.352144,-6.5857673,-0.6707059,-12.261402,0.7346417,-4.4210324,-2.1689897,-0.06441946,2.163098,-4.5291495,1.7162898,-2.758376,-0.7640598,-6.1247616,2.2906935,-3.4522297,0.11703452,1.2521242,2.043521,-0.67398477,2.7894065,-0.78606296,-0.56324124,-1.1560823,2.4629169,3.71701,5.0385766,6.284859,8.532291,5.2167745,4.763915,1.8022251,0.66752857,4
-521.38617,72.66591,-14.090677,15.382032,-6.568098,-5.5442753,-14.476282,-16.92215,-10.887609,1.2901349,-7.2311687,-1.1499017,0.58785003,1.931637,-5.3950295,6.3911767,-0.56635904,-3.1352,-1.0911176,-3.3945868,-5.095089,-0.48084003,-8.208596,-2.103402,-7.8280463,-0.9842737,-2.836106,1.9594322,0.072532244,-1.5162841,-0.3899964,-0.6480869,3.562791,1.4515145,6.3892655,5.1751666,3.3459916,4.4784555,3.1447103,4.7785983,5
-471.52524,63.505787,-23.916264,10.821254,-9.143133,-5.6279144,-10.119246,-12.951551,-10.431354,1.2281357,-7.0282145,-3.3242178,-4.1630273,-0.49091393,-7.532506,-1.9095595,-2.7225718,-4.3491783,-3.9349263,0.73962206,-2.9153516,4.2551537,-0.64906937,2.0739963,-1.0747062,-0.0023615842,-2.2777524,1.6038638,0.9317403,0.61722267,2.6141455,3.625113,5.864892,4.9087353,2.3707206,2.6109352,-0.72632205,2.3590674,1.9556534,1.497778,5
-503.99387,64.63042,-13.125102,7.1914806,-5.3799586,-0.7242578,-14.1877165,-13.095069,-9.419361,2.2840264,-10.399327,2.7938983,-2.5917406,-3.2434745,-3.430969,-0.42327878,-7.6503367,-3.5006387,-5.0916553,-5.5362096,-5.83122,-0.48382732,-5.584103,-3.1458516,-3.3769352,0.11036329,-3.9015844,1.5507412,0.11374479,1.0015669,2.5103025,1.8866678,3.166308,4.9114947,6.591324,5.4477606,5.528706,4.057196,4.076237,3.596791,5
-509.0429,69.17131,-18.04569,13.988273,-8.153735,-0.72464013,-13.666433,-15.989943,-4.7069545,0.7450756,-9.386116,2.6610155,-5.441604,-0.16517113,-2.9476962,-0.41886535,-4.2646117,-3.236609,-4.634343,-3.9359577,-7.5067706,0.075771004,-6.871919,-5.9813285,-3.1176836,-2.6665719,-3.8756397,2.8915367,0.22819653,3.0096002,3.7615745,4.5527153,5.374261,7.4875803,7.312671,7.4336853,3.936892,2.8474443,1.3553551,0.2440126,5
-356.13382,42.82987,-23.906013,7.32219,-12.074814,-10.083258,-9.97739,-11.774102,-9.650859,-1.8387649,-10.263589,-3.7050934,-5.60896,-5.1446304,-4.1881227,-4.5862346,-5.9239507,-2.127022,-4.503553,0.97287124,-2.403297,2.9700727,0.59421504,0.6817812,3.382069,2.3040626,2.2946649,6.2934213,2.6860306,1.793991,1.2397522,-1.6586066,0.44339564,1.8630936,0.28145435,1.1721967,-1.2589732,-0.28568128,1.2641209,-1.655591,5
-374.4136,47.306263,-28.831808,0.3607203,-16.504221,-8.405444,-11.29114,-8.266876,-17.331007,-1.9364836,-10.475369,-5.918647,-10.164865,-5.3314,0.46487466,-2.453297,-2.7685683,8.05453,1.3199185,5.8351603,0.6889527,4.6786313,-0.36857268,3.5117402,1.6459955,1.9535071,-0.9801294,1.6198497,-0.6910601,-1.4025054,0.14732574,-1.37366,0.9045796,0.6426861,-0.42485678,1.3021522,1.0186889,-0.49374416,-0.18259963,0.16012396,5
-396.04575,41.382935,-18.726297,1.8652786,-14.617718,-7.9718647,-11.672994,-8.940265,-16.840755,-2.0315132,-10.414895,-4.355517,-8.981866,-1.1246248,-1.5956647,-0.30054826,1.5974811,4.7309155,-3.3608801,2.543972,-2.318987,5.0700817,1.0826539,0.5302432,-4.019395,-1.2487366,-2.5891848,2.350565,-1.0233288,-0.94705546,0.12955424,2.3539667,4.311177,1.963801,-0.4399906,0.8186649,-0.046645295,0.39681277,-1.2067412,-1.1260374,5
-391.15414,37.951412,-24.329178,3.6761024,-18.785042,-7.567648,-13.463857,-9.221738,-15.837993,-2.0485039,-11.663611,-3.1361036,-9.653157,-3.1980925,-4.4046917,-5.405307,-1.5522413,3.910131,-1.7740903,4.84823,-3.3329294,1.8765917,-4.6428566,2.5534751,5.0024586,5.240516,1.8004352,1.81093,1.6999741,1.5420719,1.8139486,-1.2773741,-0.4822764,1.291449,-1.6698332,1.938636,-1.2282633,1.7806162,0.4965784,-0.6412524,5
-538.2258,57.84556,-13.711088,9.425637,1.7370768,-2.293929,-17.352205,-18.379766,-8.535128,9.016179,-8.0520525,-0.55637705,0.8779291,1.3326982,1.6372778,3.0653844,-9.537488,-3.7371495,-5.298404,-4.3038764,-4.431797,2.9537296,-4.0128164,5.0488977,4.454152,10.855804,6.525312,5.1055303,5.722042,2.6066015,0.97665614,0.20274779,2.0979474,3.1610901,1.4322296,1.7556598,-1.5415025,0.93302274,-0.05154538,-0.72246665,6
-611.32574,59.972614,-1.0957891,12.251956,-0.57744676,5.997073,-9.26938,-9.022436,-2.4620595,8.192841,-6.467727,3.0361164,-2.1398304,4.2050886,1.8862008,4.0699377,-5.49512,-2.7768128,-4.0488286,-4.576874,-5.081176,-0.628228,-5.1950502,-0.4777874,-0.8977949,2.5071204,-4.673736,2.6931295,-0.23579337,3.5254378,5.585272,4.875057,6.167148,6.519739,6.869925,4.4888463,2.9496176,0.49008253,1.874374,1.2122016,6
-594.17206,56.043167,-0.21448612,10.108496,0.035338957,1.1687223,-13.147126,-13.8759365,-9.300029,7.387365,-7.836036,-0.8281404,-3.4072537,0.1702055,-0.4725424,1.4714738,-6.523454,-0.71868855,-4.9436975,-5.198949,-3.399698,1.6963617,-3.1506531,8.354657,6.337489,11.44395,5.6257744,8.420049,4.23026,3.2400665,3.6486993,2.001214,4.5896263,3.3686216,4.2845325,1.4734261,0.1621754,-0.24827795,-0.875703,1.0460819,6
-592.3642,55.306313,1.8974147,13.151583,0.7255501,3.8626864,-8.510128,-8.535753,-3.0386333,6.4697075,-9.183073,-0.83652645,-2.1957278,1.2744281,-1.5270483,2.3816319,-5.644611,1.2612225,-2.903746,-6.4686975,-3.9832668,-0.66303635,-6.3151827,-0.5226774,-4.994928,0.9534748,-4.6038866,3.9350078,4.557696,6.934858,7.734673,4.6786776,4.869628,5.103698,6.8091073,3.6113122,3.584576,1.1312977,1.0866728,1.798278,6
-433.69406,42.282516,-23.736393,5.898512,-7.8711195,-11.328748,-16.247002,-13.261864,-13.3862915,3.1308095,-13.335662,-5.476933,-2.342238,-5.3306503,-4.4971676,-0.14623387,-9.589167,1.3696027,-2.18684,1.2966231,3.98588,8.145789,2.2811215,6.142596,0.83031124,3.6477342,-0.6726318,0.635799,1.4314122,-0.26621836,1.2945659,0.36815506,-0.9352488,1.6541495,0.25614974,-0.7650645,1.0582315,-1.487288,0.3034801,0.36185294,6
-473.4311,43.793484,-27.054174,7.9614334,-6.3210196,-10.129244,-13.916217,-13.545227,-13.56442,5.3589454,-11.364392,-5.738347,-2.0485392,-3.4067066,-4.4865417,1.3241354,-8.881192,1.8205957,1.531832,6.8889847,9.0422735,13.245181,1.5821543,7.4670515,-2.8270411,3.1443467,1.8227905,2.881281,1.7594513,-0.375202,-0.4687899,-0.6940807,-2.025877,-0.03221073,-0.18665929,-0.8898417,-0.9514616,-2.1748421,1.1822712,2.0240018,6
-457.8587,42.66787,-19.525774,7.1061,-7.575969,-9.064713,-14.902169,-14.5369215,-15.578791,2.9478168,-12.617378,-7.4457626,-2.0554426,-3.802172,-3.5583813,-0.37697414,-10.606682,4.340967,1.560522,6.3447423,7.355575,11.232937,3.34591,4.4855337,0.28529415,4.0946426,1.8315188,3.9795518,0.7216603,-0.39204815,2.0858083,2.4776347,-1.6610237,-0.43644413,-1.7474287,-0.09875116,-0.0114787845,-1.2368345,0.7412337,3.2449136,6
-537.8278,53.312195,-13.151074,10.679232,-7.002824,-6.0516534,-11.344174,-13.750316,-10.250389,1.0042945,-12.047543,-1.90243,-2.1352339,-3.9920318,2.1329634,1.8422861,-7.293827,2.6889668,-5.0916257,-0.08550478,-0.1791285,6.60266,6.3987355,6.552673,4.3631988,4.6589823,-1.1544677,4.16994,2.4904683,3.7478974,3.3442898,4.8235464,1.69039,4.894198,0.84367883,0.8818331,-0.36350814,-2.8476515,0.92066616,-0.21359359,6
-605.7008,71.59102,-8.300798,16.830114,-1.617369,1.8191862,-6.3034725,-11.297346,-5.7160225,4.703709,-8.994799,2.0696783,-0.16360874,-1.5095441,-1.7932018,2.558426,-3.9828706,-1.2281501,-2.4692454,-2.6881597,-4.823058,1.1387218,-4.7571054,-2.616547,-3.799165,-2.7999878,-4.3639708,1.0237185,-2.2451317,1.2450321,0.92135733,0.9867031,0.85671246,3.3096023,5.1961355,8.453018,10.672167,9.658746,7.027765,3.531344,7
-592.9722,80.72199,-11.838344,12.773997,1.8023422,2.0943563,-13.404029,-15.179325,-0.18484786,6.9441214,-12.495279,2.985283,-0.45588222,-0.14684732,-1.5210298,-0.86140645,-4.463126,-2.2123077,-4.440329,-3.2477295,-5.517324,-1.2361599,-4.982242,-0.68001467,1.3236115,-0.98444927,-4.309328,1.4983624,-2.2974155,3.2609963,2.6452458,3.7946267,2.4582298,2.143341,1.9919215,4.009278,6.9861445,5.644213,4.996602,3.207484,7
-583.1368,70.346176,-0.44198534,9.378093,0.72277266,1.6839281,-9.042595,-10.79539,-4.567414,8.221744,-7.7314634,3.2509184,-2.8177605,-0.42677212,1.9391004,1.4958503,-4.80866,0.43633595,-4.926845,-4.2091393,-4.3288536,-0.15729815,-6.055723,-4.117503,-1.8689089,-2.4160638,-5.0876346,-2.3129017,-4.5171237,-0.7849049,-1.5371107,-0.38632098,-1.1206342,2.7208257,2.064003,1.736218,1.8105226,3.6115358,3.422222,5.7925687,7
-531.274,58.227215,-17.839544,9.173612,-3.2045655,-0.13161103,-12.686041,-12.395616,1.604192,7.164285,-16.298891,6.7439055,-6.4586926,2.779262,-0.95716375,-1.8130211,-5.924896,-1.4432738,-4.707919,-3.4053564,-6.005775,-0.7118238,-7.1820455,-1.4447479,-0.6581789,-0.8631565,-1.4132313,5.7274184,1.3107275,5.219333,2.0052712,3.293759,2.9414892,6.3359394,3.085079,4.4670486,2.9706364,3.2919662,1.5116713,3.0534954,7
-453.87006,58.874546,-25.852785,7.428906,-6.901153,-6.080037,-16.639149,-16.184673,-8.878021,0.9926678,-15.826394,-1.968254,-7.650138,-0.3894987,-4.483252,-6.1986,-3.9331417,-0.7868582,-0.5351226,1.4601154,-0.76854247,4.4876747,-4.955929,0.084864326,-1.3043709,-2.122092,-2.5244534,0.29716516,-1.0292553,0.8524283,2.9926417,3.2774613,4.89278,5.6454625,2.6383336,3.5569863,0.68055886,3.245208,2.2421455,1.2968144,7
-443.24973,57.757973,-30.358109,9.118382,-8.140883,-8.688107,-17.415081,-16.839651,-9.09064,1.7370431,-17.062622,-0.26974422,-4.9180512,-6.7067986,-1.0258656,-3.3921874,-9.642971,-4.627266,-7.1004076,-1.3778086,-2.854533,5.463464,-1.165625,1.8846166,-0.56465584,0.41163543,1.2771237,7.780205,5.2946053,4.8955946,5.8073483,0.9799169,3.8536339,2.0407412,0.6979068,2.188809,-1.2235651,-0.08319372,0.03700595,0.9684517,7
-492.8256,59.175014,-25.318922,6.081739,-7.2290535,-4.31122,-15.910932,-18.674295,-5.867213,2.4007132,-17.411379,3.079661,-9.229446,-4.4135427,0.33899567,-3.7858245,-8.08595,-4.34445,-6.0717425,-3.6912148,-2.6569414,5.996967,1.3290709,1.5393656,5.86614,6.0275702,7.286,11.996014,4.39493,6.1182003,-0.5269424,1.3351132,1.8933096,4.58552,1.3461328,1.0970771,-2.5286274,-1.5162208,-0.6893974,-0.8067846,7
-454.40015,56.741848,-26.13552,-1.5873712,-11.146921,-8.498595,-16.0081,-15.936909,-14.842764,6.021022,-17.232681,-3.0297816,-6.615974,-4.3032765,-5.2633886,-4.6054277,-6.4108458,-0.60008913,-3.914478,-0.055211913,-1.5453649,6.0322127,-0.82073754,7.311604,6.1964006,7.8815327,3.8717983,3.3253262,0.5596091,1.6646447,3.5127113,2.098705,0.5812295,2.3575861,-0.10213013,3.6538143,-0.17207637,2.9513073,0.8624662,-0.5752412,7
-547.8415,46.94792,-4.2150226,12.149283,-1.4008418,-2.2603655,-10.050958,-5.119929,-3.3065486,2.2323835,-10.70882,0.46647468,-5.857644,-0.90294343,0.5458201,-0.24996054,-5.463122,4.1489167,-0.86954087,1.1697954,1.5450095,4.3190856,0.44615173,1.576701,1.1646752,1.938079,-1.1916562,5.519193,2.1774008,5.7993784,1.7374572,0.50055575,0.013178199,3.0215046,3.4097095,2.3722582,1.2448689,0.48461315,0.2902601,-0.6310138,8
-564.31696,60.14236,-0.54111403,12.294086,-1.8493524,1.310624,-10.068042,-6.3712473,-7.61411,5.373,-6.994706,-0.21921799,-1.5331836,0.7470485,-1.7207417,0.46948823,-5.6099977,-1.4436674,-3.8383873,-2.9548056,-3.7472994,1.4328681,-3.3618727,0.96474516,-1.8464364,1.6816655,-2.58202,4.3584676,2.8264122,3.3910658,3.3650568,2.492479,2.090627,3.0320418,3.2250805,2.5356557,1.9842533,-0.014153885,0.3157301,0.48951006,8
-494.71494,48.755898,-7.60183,5.7468567,-6.7685184,-2.340264,-11.217099,-6.076014,-9.023024,2.424327,-13.672048,-3.9337425,-4.869355,-5.1179767,-2.492249,-3.355774,-7.5685673,1.2799906,-3.9795618,-2.5700872,-1.6963265,2.3548992,-1.1009481,5.791419,2.434571,6.699711,4.559484,6.72238,4.12869,1.4988307,3.070911,1.7731134,3.1632383,2.969603,1.2606893,1.4239446,0.0668246,0.8584808,-0.32961652,-1.1866584,8
-570.9313,62.307896,3.161983,11.510575,-2.1821666,-2.4155803,-11.210385,-3.8765,-5.663883,2.5305874,-11.607066,-0.4216949,-2.6763232,-4.195625,-0.41965914,-2.5053895,-7.587127,3.2132325,-5.7473216,-2.4592128,-1.3377699,2.6243224,-1.2385018,0.11916616,-0.033856228,2.651584,0.5376371,6.9517627,3.7130456,4.5950975,3.7607772,3.775451,0.50749236,2.2351077,0.47397202,0.2244646,1.398492,2.3246634,2.4856458,1.9097759,8
-478.86154,49.51487,-14.286088,5.4833093,-5.048932,-3.7888906,-10.038907,-9.1030245,-13.615671,1.8477708,-9.420915,-3.851733,-3.5798345,-2.9618182,-4.405548,0.1269986,-5.839581,-1.7432859,-3.5337439,0.4652029,-2.5318005,6.1756816,-0.32318792,6.006503,2.8698692,5.0478044,2.418357,3.8940697,2.8996496,3.500342,2.9497752,2.8345206,2.0046487,2.161431,0.9492106,1.621288,-1.2696149,-0.80398756,-0.36258435,0.13380978,8
-477.1444,42.479877,-18.251232,6.7665033,-10.070122,-6.752084,-13.872034,-8.124654,-9.308092,-1.3357476,-12.312999,-4.514067,-3.9196491,-6.0612545,-0.30147764,-1.5854346,-6.379137,0.94000804,1.256212,5.2895317,7.886413,7.1172814,2.6139846,-0.22384669,-1.7585196,3.63051,0.13161293,4.1427407,0.42196038,-1.4923509,1.7575239,0.7148183,0.3973516,0.21236934,-1.3615991,0.49339226,-0.004603639,-0.41921556,1.4143691,2.6739457,8
-447.21408,38.84703,-10.441219,-1.7000514,-5.7134237,-5.6070194,-10.711582,-5.204353,-13.615362,1.3986405,-13.677402,-6.179575,-7.9417253,-5.0799336,-5.4466057,-1.4587029,-3.0457764,7.0860806,4.0986547,6.0482945,4.0758348,6.582846,-3.6104655,1.5848355,-4.329749,1.1243716,-2.770876,2.1386306,-1.9718544,0.00017056799,1.2347564,-0.34733474,0.80477595,0.7647083,1.7103031,1.0803326,1.5625798,1.8088472,1.9104836,0.4504474,8
-432.0761,45.004723,-11.11003,1.9744239,-7.7015157,-4.7902813,-12.516006,-7.795336,-12.676038,3.2214391,-11.72182,-5.29418,-6.110533,-4.184796,-5.3041215,-4.0216126,-8.854167,-1.6217555,-2.9856124,-2.5297604,1.1069824,10.653574,2.3314838,10.661385,4.6898365,6.806937,0.47895488,2.8904743,0.7582897,0.14145358,0.07811633,-1.4432411,0.7744651,0.25090718,0.8091641,1.6318992,0.03359207,0.74871844,0.37276867,-0.33281183,8
-734.1936,66.2644,20.507523,24.020102,8.675513,9.876167,3.6154616,5.6716957,-2.7862132,4.2807403,1.2247609,6.0873537,-2.5426626,4.7785463,1.7384183,4.317853,-1.4423198,4.6003804,-1.9313586,4.3032403,-3.3220937,1.449865,-0.86785287,0.6983526,-3.018683,1.5309504,-1.882695,1.7052561,-2.1151552,0.58355933,0.7782605,0.92641884,0.87618876,0.4906032,-0.98468363,-0.9550518,-0.7801304,-1.1834173,-1.5438924,-0.6894925,1
-700.0397,66.43932,17.179443,20.770933,7.0187902,10.389148,3.2662313,5.0272746,-5.3526793,4.2441816,0.5725996,4.249673,-3.9054716,4.4286,0.68645114,4.9825997,-0.97484565,2.9520435,-2.5201323,1.939706,-4.840439,2.1257484,-0.3571656,0.9413898,-3.353781,1.881451,-3.3249974,1.8363419,-2.0639343,-0.1454193,-0.5446481,-0.82932496,0.035775,-0.29658303,-1.4940625,-1.3196297,-1.4239477,-2.145338,-1.9154016,-2.305848,1
-702.1544,60.91,18.853308,24.281036,7.315196,9.222457,1.7221605,4.0910673,-4.9192524,4.4088583,0.038632225,1.9970194,-2.9992166,2.599996,-0.39936358,5.9971766,-2.174402,1.3517872,-1.2213523,1.1395828,-4.278528,1.0125031,-0.8004597,0.5051672,-2.630332,1.3239325,-2.2959113,1.4511551,-0.8135167,0.86686134,0.054904718,0.60715187,-0.3845991,0.24897058,-1.1566656,-1.365773,-1.3505282,-0.48878595,-1.6820407,-0.7749282,1
-703.68066,71.46375,23.394644,29.236332,10.29401,12.612725,1.4707294,6.1287074,-4.7889023,7.168735,2.4624624,4.0905795,-3.4788566,3.762964,-0.5034191,6.7921977,-0.89872974,2.5966358,-1.6281021,2.5426822,-4.9354005,1.6831208,-0.7486204,0.9308872,-2.0186973,1.7072439,-1.9635279,2.2422802,-1.1934576,1.9401443,0.58869165,1.5667242,-0.11797625,0.5213964,-1.5694623,-0.29482168,-1.3188324,-0.93162334,-1.3092821,-0.8192796,1
-740.9691,68.80142,18.732862,28.669565,11.012907,18.015417,4.4570026,9.86846,-4.050516,10.137475,2.6336775,6.237668,-4.947922,6.0056643,1.0011004,5.6318088,-1.1086913,2.1867776,-1.0957767,2.9362316,-4.7699533,3.5343726,-0.85588974,0.30847013,-2.809303,1.433642,-2.326542,1.1768728,-2.2374132,0.8890781,0.18630823,0.17948055,-0.88668734,-0.5867338,-1.2747395,0.045106035,-0.6611548,0.34321707,-1.2446748,-1.7147498,2
-724.4075,80.38109,18.438822,32.22166,12.572444,19.48405,1.3794067,8.468382,-5.4666696,8.716386,0.72967994,5.737981,-5.205567,5.2821984,1.080568,6.5606785,-1.4813336,3.5088615,-1.9574339,3.0075672,-4.1982446,4.135376,-2.2684326,-0.520654,-1.982784,0.8268471,-2.7869964,1.8770099,-1.5781744,-0.7998612,-0.37437883,1.2789159,-0.87671006,-0.4774843,-2.4836128,-1.8236974,-1.7120185,-1.0223465,-2.4151525,-1.5639608,2
-714.8889,68.86013,20.082947,26.81421,5.8969865,14.780023,-0.43472162,2.9040804,-4.0360823,6.8586216,2.2152936,4.459588,-4.111788,3.3927786,-1.255618,5.239386,-2.7800782,1.7593765,-1.4004688,2.404438,-3.6443956,1.8647344,-1.2342515,0.44990492,-1.941639,1.5029825,-3.1421099,1.8270212,-2.0094323,1.5404843,0.676376,1.352406,-1.5256242,-1.0516322,-2.4101877,-1.2919415,-1.7400934,-0.8238186,-2.2272558,-3.0096567,2
-726.72473,68.98804,19.545607,29.274414,8.947777,20.512192,-1.610814,11.415096,-7.0505495,8.926213,3.619209,7.9283977,-5.8585496,3.1974595,-1.5175606,5.5004153,-2.0565004,0.9400654,-3.820325,4.0305076,-6.61711,2.8318615,-1.5894932,0.1606645,-3.096489,2.4612055,-2.9005127,1.8799678,-1.4495723,0.74843216,-0.080278434,0.22256225,-0.96057165,-1.9193879,-1.9722636,-0.85642624,-0.4434414,-0.16615145,-1.8620839,-1.7249875,2
-730.79504,74.19648,16.984938,25.549864,12.74545,15.163536,0.9765342,9.317725,-4.7564063,8.519256,4.418833,7.151095,-5.4596367,5.6388965,-0.32535848,5.5570974,-0.42035368,2.2242405,-1.4359674,3.2555969,-3.5167096,2.6268623,-1.556352,1.348531,-2.2962391,0.741485,-1.4970908,2.672355,-1.0390162,1.5244268,-0.03518,1.2032866,-0.6169401,-0.56055605,-1.5987196,-1.1906435,-1.0034816,0.32668188,-1.0996994,-0.96754766,2
-746.20435,59.868965,13.213232,29.710136,9.801399,17.518784,0.8672415,11.496598,-3.9780815,6.3835053,2.8482451,4.8213067,-5.0393963,5.129843,-0.18103674,4.9726133,-2.83952,2.9707835,-3.5459435,2.401347,-5.513441,3.5225425,-0.37675858,0.22837156,-1.4691645,2.22211,-3.7977345,1.2058586,-0.9239921,0.8769119,-0.4714513,1.3323698,0.026377175,-0.73640823,-0.6552396,-0.3545394,-0.6383912,-0.52312803,-1.6122906,-1.4099433,2
-728.70013,68.1311,18.185307,29.473476,10.086091,17.45944,0.07636818,11.430715,-5.878996,9.833782,2.7359421,7.8611426,-4.858953,5.421451,0.64712036,4.2451844,-3.4112785,2.4093535,-4.2987227,4.220235,-5.845036,4.238856,-2.5697358,-0.97320986,-3.625581,2.2304735,-3.2717674,1.1958156,-2.1180685,0.6654401,-0.1260903,1.5220592,-0.8612943,-0.593117,-1.4084378,-1.0449709,-0.84821045,-0.10403436,-1.6833174,-1.3241524,2
-725.4429,69.547485,17.157497,27.119677,9.850751,15.082908,1.2094076,7.888805,-4.2279186,7.2996707,6.28745,7.0942507,-2.9101226,3.6813674,-0.70288426,5.6590877,-3.1293123,2.6968565,-2.090008,1.7936496,-4.378315,2.6183813,-1.0655736,-2.3380368,-3.1038785,2.9525743,-2.35122,2.3546612,-1.9776378,1.572623,0.27146393,1.7461443,-0.9810362,-0.19608247,-2.099187,-1.4847451,-1.292888,-0.45643148,-1.7562988,-1.1252956,2
-674.26605,62.00005,9.306713,16.714067,6.490951,8.570276,-2.148315,-0.08740183,-4.7261095,0.007979436,1.3833326,3.8416412,-3.9599624,4.5107536,-0.22721817,4.4343715,0.28878415,0.4896312,-1.7209873,1.8716941,-3.5019484,2.5650473,-1.2743505,0.9842488,-0.51423454,1.9614723,-1.3538568,2.6457963,-1.753901,1.5725498,-0.19543445,0.25623447,0.52367955,0.8652745,-1.1398543,0.39008108,0.087674655,1.3914448,0.9476995,1.986641,3
-669.63043,65.52595,12.157366,16.066399,6.771332,10.880038,-2.5855615,4.674489,-5.818639,3.8004384,1.529062,3.3192985,-2.906824,2.8224666,0.3231167,3.7547317,-1.7002627,2.5068767,-1.5046449,0.7185599,-4.332137,2.4654412,-2.3492365,1.0588421,-2.582186,1.798306,-2.8176773,1.2079176,-1.9098115,0.37128705,-0.53691244,-0.5551449,0.26359475,-0.93403137,-2.3705046,-1.6717086,-0.6061658,0.43897468,1.1546295,1.5133573,3
-664.80615,57.189472,12.709853,16.028545,6.2217674,11.099657,-4.5650206,3.4513335,-7.23529,3.1421912,0.631079,3.4909456,-0.9072414,2.7228768,1.318306,4.6921153,-2.7242956,3.0094075,-0.92552984,1.7537026,-4.9271607,2.0986311,-2.3936465,-0.66663754,-0.73947036,2.7243595,-2.0858083,1.51648,-1.2202935,0.91240245,-0.6762008,-0.07235311,0.03641176,-0.5032268,-2.4388037,-1.2853427,-0.9280044,-0.8244655,-2.0536392,-1.7338682,3
-655.78546,57.14608,13.477929,17.844067,5.075218,7.7496896,-1.7985569,3.2017148,-5.449365,0.2738763,-0.061217606,2.7581825,-4.7587996,1.7742178,0.5552548,4.119167,-3.205705,3.0576582,-2.464832,0.9583132,-5.505834,2.1386108,-3.3993053,0.18421614,-1.7736988,2.1122093,-2.2218354,0.6644808,-2.5110693,1.0508901,-0.5453923,-0.13071258,-0.8648897,-0.90080863,-2.4388862,-0.9535797,-0.6544032,1.6176225,2.1351857,3.028848,3
-494.01047,55.171486,1.3429707,10.244496,-3.004236,5.2943997,-4.200288,2.5877893,-11.437096,-2.152165,-0.6114949,1.6074973,-3.2573986,0.27104142,-3.0729353,2.7719848,-4.1688027,2.1591017,-3.3984802,-0.63026226,-5.055618,2.742056,-3.0944295,0.8313091,-1.838092,2.5666325,0.17579335,5.126542,2.5222235,3.7787406,3.3142743,3.485706,3.0049343,3.691658,4.2571483,5.2748904,6.4950075,6.796134,3.8060737,1.8486209,3
-487.56647,47.6615,-1.4191694,11.446768,-0.62700367,2.7133567,-3.1327755,3.4841647,-7.824627,0.6491402,-0.48125133,2.5778775,-2.8884358,2.0234919,-1.2581491,3.7255664,-3.6616194,2.5258894,-1.9926594,1.47863,-2.9155967,3.6143072,-3.2445142,0.96130663,-2.4694653,1.8955482,-0.95923865,3.7824855,3.8148022,4.6090717,5.423194,7.966503,5.4297786,5.5058794,4.467927,3.051835,3.413097,3.013361,3.8221505,4.2352753,3
-508.72763,51.296383,-6.141223,7.584909,-6.7646694,1.9954754,-6.583876,-0.45342514,-14.008147,-3.8189538,-5.1228414,-0.5276306,-5.062429,-2.9475956,-3.6174214,0.5659108,-8.503714,1.8933171,-5.3613343,1.5474966,-4.809679,0.516312,-6.0195904,-1.2442046,-3.3483865,-0.7629491,-4.5098057,0.38861486,-1.3425491,2.4442909,3.194431,6.4640555,6.3499346,7.526748,5.5013914,5.7784023,3.7476547,3.0470262,1.7931814,0.7967615,3
